caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2413531,17-02-2020,1,kucing,64,Tidak sakit,Jawa Barat,Bandung,Majalaya,Neglasari,107.720227745959,-7.07870912549996
2620011,31-12-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Selatan,Bumi Ayu,101.264234015972,1.74797606250004
2488080,08-06-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Banjarangkan,Nyalian,115.361009487209,-8.50262799999993
2550340,08-09-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Pekutatan,Manggissari,114.891260921394,-8.37899399999995
2437945,19-03-2020,1,kucing,64,Tidak sakit,Riau,Bengkalis,Bengkalis,Kelapa Pati,102.123144856215,1.47874504250004
2528053,05-08-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Negara,Baluk,114.567649073078,-8.36062999999996
2385427,15-01-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Ubud,Mas,115.26968051738,-8.54620699999995
2419464,24-02-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Selatan,Mekar Sari,101.264234015972,1.74797606250004
2413234,17-02-2020,1,kucing lokal,66,Tidak sakit,Riau,Bengkalis,Mandau,Air Jamban,101.122523228546,1.21842640500003
2375575,02-01-2020,1,kucing,64,Tidak sakit,Bali,Karang Asem,Bebandem,Jungutan,115.520858284039,-8.41261999999995
2523620,28-07-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Majalaya,Biru,107.719252635524,-7.05269145999995
2598940,23-11-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Sidemen,Tangkup,115.438131239382,-8.48488039399993
2502535,29-06-2020,1,kucing,64,Tidak sakit,Riau,Siak,Bunga Raya,Jaya Pura,102.022263229796,0.86025080050004
2440391,22-03-2020,1,kucing,64,Tidak sakit,Riau,Dumai,Dumai Selatan,Bukit Timah,101.264234015972,1.74797606250004
2427458,04-03-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Bebandem,Buana Giri,115.545875912256,-8.39020899999994
2438697,20-03-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Mendoyo,Mendoyo Dangin Tukad,114.673723036769,-8.37734599999996
2426374,03-03-2020,1,kucing,64,Tidak sakit,Riau,Dumai,Sungai Sembilan,Tanjung Penyembal,101.290913353049,1.76284020050005
2493631,16-06-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Timur,Tanjung Palas,101.588714844602,1.56781512350005
2383172,13-01-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Pacet,Cikawao,107.725630167841,-7.11584973299995
2457359,17-04-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Rendang,Besakih,115.443695548305,-8.35940649999995
2567044,04-10-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Banjarangkan,Aan,115.376989971931,-8.50074549999994
2494255,17-06-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Payangan,Kelusa,115.25257005709,-8.45282399999994
2575525,16-10-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Nagreg,Nagreg,107.894579853045,-7.01148629199994
2416498,20-02-2020,1,Anjing,60,Tidak sakit,Kalimantan Barat,Ketapang,Delta Pawan,Mulia Baru,110.016204546125,-1.83380311699995
2380127,08-01-2020,2,Anjing,60,Tidak sakit,Dki Jakarta,Jakarta Barat,Cengkareng,Rawa Buaya,106.729707971986,-6.17053103449993
2398409,30-01-2020,1,kucing,64,Tidak sakit,Jawa Tengah,Boyolali,Banyudono,Ketaon,110.675389078197,-7.53005400049994
2507605,06-07-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Kubu,Ban,115.490726961798,-8.27158249999994
2588126,03-11-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Timur,Teluk Binjai,101.547154609412,1.60320544100006
2511338,12-07-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Pekutatan,Gumbrih,114.8837245,-8.43572299999997
2425084,02-03-2020,1,Anjing,60,Tidak sakit,Kalimantan Barat,Ketapang,Delta Pawan,Kantor,109.975790898672,-1.83153152449995
