caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2934172,06-01-2022,1,monyet,76,tidak diketahui,Sumatera Barat,Agam,Lubuk Basung,Lubuk Basung,100.079112147536,-0.294146253499946
3095489,10-05-2022,1,kucing,64,tidak diketahui,Sumatera Barat,Bukittinggi,Mandiangin Koto Selayan,Puhun Tembok,100.366479245217,-0.268536924499926
2959196,31-01-2022,1,Anjing,60,tidak diketahui,Riau,Dumai,Dumai kota,Laksamana,101.264234015972,1.74797606250004
3302793,31-08-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Rumbai,Palas,101.413226170828,0.56539210650007
2954896,27-01-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Rumbai,Sri Meranti,101.401251360761,0.547949373000051
3143515,07-06-2022,1,Anjing,60,tidak diketahui,Sumatera Barat,Bukittinggi,Mandiangin Koto Selayan,Pulai Anak Air,100.389591042518,-0.275550736999946
3298607,29-08-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Sungai Laur,Bengaras,110.425691476256,-0.888395011499938
3056319,11-04-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Marpoyan Damai,Perhentian Marpoyan,,
3270454,24-02-2022,1,sapi,22,tidak diketahui,Aceh,Sabang,Sukajaya,Balohan,95.3349798510357,5.82166674800004
3207033,06-07-2022,1,Anjing luar dewasa,220,tidak diketahui,Kalimantan Barat,Ketapang,Tumbang Titi,Jungkal,110.497371,-1.833501
3181853,24-01-2022,1,kucing,64,tidak diketahui,Sumatera Barat,Bukittinggi,Guguk Panjang,Bukit Apit Puhun,100.345858257693,-0.27214528549996
3162784,15-06-2022,1,kucing,64,tidak diketahui,Sumatera Barat,Pariaman,Pariaman timur,Air Santok,100.162437467094,-0.597778527499941
3214336,12-07-2022,1,Anjing luar dewasa,220,tidak diketahui,Bali,Buleleng,Tejakula,Sembiran,115.277977493418,-8.13659549999994
3529088,11-05-2022,6,sapi,22,tidak diketahui,Bengkulu,Mukomuko,Teramang Jaya,Batu Ejung,101.394385,-2.749514
3018029,17-03-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Marpoyan Damai,Sidomulyo Timur,101.403705535314,0.419329955500046
3502601,25-10-2022,1,sapi,22,tidak diketahui,Riau,Bengkalis,Rupat,Batu Panjang,101.554412355637,1.79063534550005
3133036,01-06-2022,1,Anjing,60,tidak diketahui,Bali,Badung,Kuta Selatan,Ungasan,115.167586051674,-8.82613149999995
3337589,22-09-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Air Upas,Banda Sari,110.824780153111,-2.22662603849994
3389035,01-11-2022,1,sapi,22,tidak diketahui,Sulawesi Tengah,Poso,Poso Kota Selatan,Sayo,120.753909204428,-1.40879267299997
3188300,26-06-2022,6,kambing,40,tidak diketahui,Sulawesi Tengah,Morowali,Bungku Tengah,Tofuti,121.953548773319,-2.63233505949998
