caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2885988,13-07-2021,2,sapi,22,Cacingan,Sumatera Utara,Langkat,Babalan,Pelawi Utara,98.2915445844608,3.95745297950006
2675390,05-01-2021,2,Kucing Angora,537,Cacingan,Gorontalo,Pohuwato,Marisa,Palopo,121.962605,0.464983
3141004,15-05-2021,4,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Golewa,Todabelu,121.050557412613,-8.81275448949995
2903981,16-10-2021,2,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Tebingtinggi,Sungai Periok,99.211880068865,3.41130004700005
2948731,15-06-2021,1,sapi,22,Cacingan,Sulawesi Tengah,Palu,Tatanga,Boyaoge,119.833998709725,-0.951201736499939
2941882,14-08-2021,1,sapi,22,Cacingan,Nusa Tenggara Timur,Rote Ndao,Rote Barat Daya,Oebaffok,122.975566363604,-10.8326749574999
3140951,15-06-2021,2,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Riung Barat,Wolomeze,120.950024124364,-8.55712649049997
2740366,23-05-2021,1,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Sipispis,Sipispis,99.0068085926504,3.18085215800005
2958916,13-12-2021,1,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Batubi,Gunung Putri ,108.150953924281,3.90655720250007
3149688,15-12-2021,2,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Golewa Selatan,Sadha,121.083774836514,-8.86165248949996
3136715,15-04-2021,4,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Inelika,120.966991439547,-8.72085799099995
2948386,12-11-2021,15,sapi,22,Cacingan,Sumatera Utara,Langkat,Batang Serangan,Batang Serangan,98.275149163863,3.75473472350006
3148964,15-12-2021,15,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Golewa Barat,Sobo,121.027703889697,-8.79314299049994
2877096,26-08-2021,5,domba,46,Cacingan,Sumatera Utara,Langkat,Sawit Seberang,Simpang 3 Swt Seberang,98.290410019198,3.84463736200004
2877145,15-07-2021,8,sapi,22,Cacingan,Sumatera Utara,Langkat,Batang Serangan,Batang Serangan,98.275149163863,3.75473472350006
3148914,15-11-2021,3,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Golewa Barat,Rakateda I,121.013920401926,-8.85939549099996
2771361,26-05-2021,1,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Tengah,Harapan Jaya,108.248020050235,3.91220867650006
2746925,05-04-2021,1,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Timur,Ranai,108.321942545919,3.96349549300004
3140615,15-04-2021,1,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Uluwae,120.91401531135,-8.69303499099993
2769291,23-02-2021,2,sapi,22,Cacingan,Bengkulu,Bengkulu Tengah,Pematang Tiga,Aturan Mumpo,102.26385068208,-3.61884799849994
3148537,15-10-2021,6,kerbau,36,Cacingan,Nusa Tenggara Timur,Ngada,Wolomeze,Nginamanu,121.120193142018,-8.64601849049996
2750136,11-02-2021,9,sapi,22,Cacingan,Sumatera Utara,Langkat,Padang Tualang,Tebing Tj Selamat,98.3229101230125,3.77661761550004
3140900,15-06-2021,25,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Uluwae II,120.925883219994,-8.69671599149996
2877067,14-07-2021,22,sapi,22,Cacingan,Sumatera Utara,Langkat,Sawit Seberang,Simpang 3 Swt Seberang,98.290410019198,3.84463736200004
2959605,08-10-2021,1,sapi,22,Cacingan,Sumatera Utara,Langkat,Selesai,Mancang,98.4237499317898,3.58940837050005
2676250,14-02-2021,1,sapi,22,Cacingan,Kepulauan Riau,Tanjung Pinang,Tanjung Pinang Timur,Air Raja,104.526966110153,0.888581824500051
2940651,02-01-2021,29,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Muara Kelingi,Tugu Sempurna,103.177123976494,-2.96645849899997
3136680,15-02-2021,13,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Jerebuu,Tiworiwu II,120.97970474101,-8.88602098999996
2910086,16-10-2021,8,sapi,22,Cacingan,Sumatera Utara,Asahan,Air Joman,Punggulan,99.7144912910269,3.00075959150004
2932280,12-12-2021,1,sapi,22,Cacingan,Sulawesi Tengah,Poso,Pamona Selatan,Panda Jaya,120.690315873975,-2.15084969799994
2940613,02-01-2021,4,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Tuah Negeri,Darma Sakti,103.177547594757,-3.12107499899994
2958942,18-12-2021,1,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Batubi,Gunung Putri ,108.150953924281,3.90655720250007
3140935,15-06-2021,2,kuda,53,Cacingan,Nusa Tenggara Timur,Ngada,Riung Barat,Wolomeze,120.950024124364,-8.55712649049997
2941946,02-12-2021,1,sapi,22,Cacingan,Nusa Tenggara Timur,Rote Ndao,Lobalain,Sanggaoen,123.060155373404,-10.7893099545
2947492,15-12-2021,2,kambing,40,Cacingan,Bengkulu,Bengkulu Tengah,Pondok Kubang,Margo Mulyo,102.355384360735,-3.71423199899996
2948149,15-10-2021,2,sapi,22,Cacingan,Sumatera Utara,Langkat,Wampu,Gohor Lama,98.3883141486738,3.73429796100004
2939651,02-01-2021,10,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Stl Ulu Terawas,Sukarejo,102.876487088566,-3.04214699849996
3134473,15-01-2021,1,kerbau,36,Cacingan,Nusa Tenggara Timur,Ngada,Riung,Lengkosambi Barat,121.073744027564,-8.47320748999994
2910081,04-12-2021,3,sapi,22,Cacingan,Sumatera Utara,Asahan,Aek Songsongan,Marjanji Aceh,99.3654916941785,2.59765337750005
2769444,12-01-2021,1,sapi,22,Cacingan,Kepulauan Riau,Bintan,Bintan Timur,Gunung Lengkuas,104.552632952473,0.855916858000057
2769458,09-04-2021,1,sapi,22,Cacingan,Kepulauan Riau,Bintan,Teluk Bintan,Bintan Buyu,104.478978787145,1.08387559650004
2915196,14-07-2021,2,sapi,22,Cacingan,Aceh,Sabang,Sukajaya,Beurawang,95.3345784421697,5.79606702850006
3136665,15-03-2021,2,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Inelika,120.966991439547,-8.72085799099995
2678513,26-01-2021,8,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Tengah,Harapan Jaya,108.248020050235,3.91220867650006
3140863,15-05-2021,2,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Uluwae,120.91401531135,-8.69303499099993
2940714,02-01-2021,3,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Muara Lakitan,Semangus Baru,103.443800018,-3.30244399949996
2932167,22-07-2021,1,sapi,22,Cacingan,Sulawesi Tengah,Poso,Pamona Pusulemba,Soe,120.487673592605,-1.66949981249996
2937569,09-07-2021,8,sapi bali,24,Cacingan,Sulawesi Tengah,Banggai Kepulauan,Tinangkung,Bulungkobit,123.293932871128,-1.25495045549994
3149682,15-12-2021,4,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Golewa Selatan,Wogowela,120.995672299496,-8.92499448899997
3140715,15-04-2021,7,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Golewa Selatan,Were III,121.022031188809,-8.65213248999996
3136377,15-02-2021,3,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Inelika,120.966991439547,-8.72085799099995
2886633,12-09-2021,5,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Dolok Masihul,Blok Sepuluh,99.0305952172394,3.37901888500005
2799537,07-07-2021,2,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Dolok Masihul,Bukit Cermin Hilir,99.0508388549173,3.30704210450006
2777910,08-04-2021,4,sapi,22,Cacingan,Sumatera Utara,Karo,Munte,Kutambaru,98.3875425846517,3.03515157650003
2941889,01-09-2021,4,Sapi Rote,383,Cacingan,Nusa Tenggara Timur,Rote Ndao,Lobalain,Sanggaoen,123.060155373404,-10.7893099545
3134429,15-01-2021,27,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Wolomeze,Nginamanu,121.120193142018,-8.64601849049996
2917816,02-07-2021,12,sapi,22,Cacingan,Sumatera Utara,Labuhan Batu Selatan,Kota Pinang,Kota Pinang,100.108913388871,1.89403247350003
2947296,15-01-2021,3,sapi,22,Cacingan,Bengkulu,Bengkulu Selatan,Kedurang Ilir,Air Sulau,103.066389509071,-4.54189999849996
2752518,15-03-2021,7,sapi,22,Cacingan,Sumatera Utara,Langkat,Padang Tualang,Kwala Besilam,98.3642584491736,3.86876341550004
3136670,15-02-2021,9,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Jerebuu,Niolewa,120.97970474101,-8.88602098999996
3148096,15-08-2021,1,kuda,53,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Watukapu,120.953183298437,-8.69420949049996
2923406,30-11-2021,5,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Utara,Kelarik,108.062758878922,4.01104629000005
3148150,15-08-2021,4,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Riung,Benteng Tengah,121.012216613804,-8.43986898999995
2941682,15-04-2021,3,babi,55,Cacingan,Nusa Tenggara Timur,Rote Ndao,Pantai Baru,Keoen,123.25915085644,-10.6430849495
2752447,15-02-2021,6,domba,46,Cacingan,Sumatera Utara,Langkat,Tanjung Pura,Pematang Serai,98.426961627147,3.94295415250005
2947276,15-01-2021,1,sapi,22,Cacingan,Bengkulu,Bengkulu Selatan,Seginim,Muara Danau,103.064711075843,-4.35220099999995
2942632,14-07-2021,8,babi,55,Cacingan,Papua,Deiyai,Tigi,Bomou,136.31791517404,-4.04078893599996
2775911,05-05-2021,1,sapi limosin,29,Cacingan,Jawa Timur,Kota Blitar,Sukorejo,Pakunden,112.138746508077,-8.08387470199997
3148966,15-12-2021,2,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Golewa Barat,Dizi Gedha,121.022031188809,-8.65213248999996
3141031,15-06-2021,8,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Golewa Selatan,Nirmala,121.022031188809,-8.65213248999996
2910732,25-10-2021,1,kambing,40,Cacingan,Sumatera Utara,Dairi,Sumbul,Pegagan Julu Ix,98.3738530914916,2.77994892750007
3141066,15-06-2021,1,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Aimere,Foa,120.880399545477,-8.83721899199998
2880091,25-09-2021,2,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Batubi,Gunung Putri ,108.150953924281,3.90655720250007
2917794,11-01-2021,2,sapi,22,Cacingan,Sumatera Utara,Labuhan Batu Selatan,Torgamba,Asam Jawa,100.162383372033,1.86371618050003
2947385,15-03-2021,2,sapi,22,Cacingan,Bengkulu,Bengkulu Selatan,Air Nipis,Suka Negeri,103.156939940073,-4.23553102799994
2948365,13-10-2021,8,sapi,22,Cacingan,Sumatera Utara,Langkat,Tanjung Pura,Pantai Cermin,98.4916162561709,3.91369876300004
2695232,28-02-2021,1,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Sipispis,Marjanji,99.0286785846646,3.19541643350004
3140672,15-04-2021,6,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Golewa,Ratogesa,121.064930782517,-8.84847998999996
2775981,21-04-2021,21,sapi,22,Cacingan,Sumatera Utara,Asahan,Bandar Pulau,Bandar Pulau Pekan,99.5014932438617,2.68957172750004
2911131,29-07-2021,3,kambing,40,Cacingan,Sumatera Utara,Nias,Gido,Sirete,97.6922800016004,1.13889192150006
2939596,02-01-2021,1,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Muara Beliti,Dusun Suro,103.067015055236,-3.18770849899994
3136424,15-02-2021,2,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Inegena,120.984667424792,-8.69333048999994
2730428,05-04-2021,7,kambing,40,Cacingan,Kepulauan Riau,Tanjung Pinang,Tanjung Pinang Timur,Melayu Kota Piring,104.499495874583,0.905887736500034
2752521,15-03-2021,9,sapi,22,Cacingan,Sumatera Utara,Langkat,Padang Tualang,Tanjung Putus,98.343040623478,3.80217823300006
2799540,04-07-2021,2,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Sipispis,Marjanji,99.0286785846646,3.19541643350004
3134406,15-01-2021,4,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Soa,Mengeruda,121.132752820309,-8.68688598949993
2935598,24-09-2021,1,kucing,64,Cacingan,Sumatera Selatan,Penukal Abab Lematang Ilir,Talang Ubi,Talang Ubi Barat,103.773289098844,-3.25369649899994
2918858,23-08-2021,15,sapi,22,Cacingan,Sumatera Utara,Labuhan Batu Selatan,Kampung Rakyat,Tanjung Medan,100.216930768213,2.08353042100006
3148104,15-08-2021,15,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Inelika,120.966991439547,-8.72085799099995
2682641,10-01-2021,2,sapi bali,24,Cacingan,Kepulauan Riau,Lingga,Singkep Barat,Kuala Raya,104.437754566499,-0.453455269499955
2777510,18-01-2021,7,kambing,40,Cacingan,Kepulauan Riau,Karimun,Tebing,Pamak,103.37394542872,1.07463307700004
2683968,03-02-2021,78,sapi,22,Cacingan,Sumatera Utara,Asahan,Simpang Empat,Sungai Lama,99.7263399368881,2.94369780050005
2752543,15-03-2021,5,sapi,22,Cacingan,Sumatera Utara,Langkat,Batang Serangan,Batang Serangan,98.275149163863,3.75473472350006
2681125,01-07-2021,38,sapi ongole,31,Cacingan,Sumatera Utara,Labuhan Batu,Bilah Hulu,Kampung Dalam,99.897427987389,2.00896411500005
3136486,15-02-2021,14,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Wolomeze,Nginamanu Selatan,121.022031188809,-8.65213248999996
2690447,16-02-2021,1,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Timur,Sungai Ulu,108.281885778763,3.87826776500003
2769539,07-01-2021,1,sapi,22,Cacingan,Kepulauan Riau,Kepulauan Anambas,Palmatak,Ladan,106.294932122543,3.36957338550005
3148470,15-09-2021,10,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Golewa,Sangadeto,121.05837725078,-8.77373148999996
2914431,03-08-2021,6,sapi bali,24,Cacingan,Kepulauan Riau,Kepulauan Anambas,Jemaja Timur,Bukit Padi,105.731690027066,2.92875752600003
2937574,01-08-2021,3,sapi bali,24,Cacingan,Sulawesi Tengah,Banggai Kepulauan,Tinangkung,Kautu,123.337122094228,-1.26824974149994
2941737,15-05-2021,3,kuda,53,Cacingan,Nusa Tenggara Timur,Rote Ndao,Pantai Baru,Olafulihaa,123.218713498245,-10.6476499499999
2940713,02-01-2021,6,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Muara Lakitan,Sungai Pinang,103.451351567089,-3.04910549849996
2777901,14-04-2021,1,sapi,22,Cacingan,Sumatera Utara,Karo,Munte,Munthe,98.3269922515685,3.08426902150003
3136618,15-02-2021,12,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Golewa,Radabata,121.034701090573,-8.85532899049997
2765111,15-03-2021,12,sapi,22,Cacingan,Sumatera Utara,Langkat,Gebang,Dogang,98.4016353575065,3.93051549750007
2779444,20-07-2021,1,sapi bali,24,Cacingan,Sulawesi Selatan,Soppeng,Mario Riwawo,Mario Riaja,119.873898977686,-4.51115727199996
3140799,15-04-2021,4,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Nabelena,120.925883219994,-8.69671599149996
2874120,16-04-2021,24,sapi,22,Cacingan,Sumatera Utara,Langkat,Stabat,Perdamaian,98.4643413048973,3.77079329050005
2700007,15-01-2021,4,sapi,22,Cacingan,Kepulauan Riau,Natuna,Subi,Kampung Meliah,108.856968373163,3.03755295250005
2920212,10-11-2021,2,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Tengah,Harapan Jaya,108.248020050235,3.91220867650006
2749125,13-01-2021,3,sapi,22,Cacingan,Sumatera Utara,Langkat,Secanggang,Telaga Jernih,98.4626076437379,3.86736855000007
2920192,03-11-2021,2,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Batubi,Gunung Putri ,108.150953924281,3.90655720250007
2678446,19-01-2021,1,sapi simental,28,Cacingan,Kepulauan Riau,Natuna,Bunguran Timur,Ranai,108.321942545919,3.96349549300004
3140666,15-03-2021,20,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Wolomeze,Nginamanu Barat,121.022031188809,-8.65213248999996
2948333,15-11-2021,2,sapi,22,Cacingan,Sumatera Utara,Langkat,Stabat,Kwala Begumit,98.4153334017773,3.71853897100004
2914543,03-03-2021,9,sapi,22,Cacingan,Aceh,Sabang,Sukajaya,Cot Ba U,95.3386552444689,5.86145690050006
2690377,04-02-2021,2,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Timur,Sungai Ulu,108.281885778763,3.87826776500003
2940704,02-01-2021,3,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Muara Lakitan,Semangus Baru,103.443800018,-3.30244399949996
2937539,29-10-2021,1,sapi bali,24,Cacingan,Sulawesi Tengah,Banggai Kepulauan,Bulagi,Meselesek,122.997508167131,-1.47921883249995
3143541,15-07-2021,20,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Nabelena,120.925883219994,-8.69671599149996
2746954,09-04-2021,2,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Batubi,Gunung Putri ,108.150953924281,3.90655720250007
2954545,15-10-2021,3,sapi,22,Cacingan,Sumatera Utara,Langkat,Binjai,Kuala Begumit,98.4345106473251,3.68170830800005
2873252,15-07-2021,2,sapi,22,Cacingan,Sumatera Utara,Langkat,Wampu,Gohor Lama,98.3883141486738,3.73429796100004
2682685,25-02-2021,2,sapi bali,24,Cacingan,Kepulauan Riau,Lingga,Lingga,Merawang,104.58813161311,-0.21887886549996
2769282,03-02-2021,1,kucing,64,Cacingan,Bengkulu,Bengkulu Tengah,Pondok Kelapa,Pekik Nyaring,102.270957168652,-3.72564499749996
2940536,02-01-2021,29,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Megang Sakti,Megang Sakti I,103.037082066491,-2.93061149849993
2886679,23-09-2021,3,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Dolok Merawan,Kalembak,99.1002159964707,3.19352327150003
2958923,13-12-2021,1,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Batubi,Gunung Putri ,108.150953924281,3.90655720250007
2886066,13-09-2021,1,sapi,22,Cacingan,Sumatera Utara,Langkat,Gebang,Dogang,98.4016353575065,3.93051549750007
2873963,16-04-2021,6,sapi,22,Cacingan,Sumatera Utara,Langkat,Padang Tualang,Kwala Besilam,98.3642584491736,3.86876341550004
2948249,01-06-2021,1,sapi,22,Cacingan,Sumatera Utara,Tebing Tinggi,Padang Hilir,Tambangan,99.1502786359867,3.33671460850005
2769177,06-01-2021,3,sapi,22,Cacingan,Bengkulu,Bengkulu Tengah,Pematang Tiga,Kota Titik,102.285097675625,-3.61196899799995
2941943,31-12-2021,1,Anjing,60,Cacingan,Nusa Tenggara Timur,Rote Ndao,Pantai Baru,Olafulihaa,123.218713498245,-10.6476499499999
2704663,09-03-2021,3,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Batubi,Gunung Putri ,108.150953924281,3.90655720250007
3136725,15-04-2021,4,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Wololika,120.995685877912,-8.71289199049997
2799505,23-07-2021,2,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Sipispis,Marjanji,99.0286785846646,3.19541643350004
2746972,22-04-2021,3,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Timur,Sungai Ulu,108.281885778763,3.87826776500003
2875169,26-05-2021,2,sapi,22,Cacingan,Sumatera Utara,Langkat,Tanjung Pura,Lalang,98.4553590013603,3.89096614750005
2909398,02-08-2021,5,sapi,22,Cacingan,Sumatera Utara,Asahan,Sei Dadap,Sei Alim Hasak,99.6442683361389,2.90818284900004
2875214,16-06-2021,3,sapi,22,Cacingan,Sumatera Utara,Langkat,Tanjung Pura,Lalang,98.4553590013603,3.89096614750005
3148715,15-10-2021,1,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Aimere,Aimere Timur,120.866843903973,-8.82230949049995
3148351,15-09-2021,3,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Golewa Barat,Dizi Gedha,121.022031188809,-8.65213248999996
2682644,12-01-2021,2,sapi bali,24,Cacingan,Kepulauan Riau,Lingga,Singkep,Dabo,104.505363197561,-0.560932934499931
2875070,10-08-2021,25,sapi,22,Cacingan,Sumatera Utara,Langkat,Hinai,Tamaran,98.4300665936934,3.88333949450006
2940642,02-01-2021,25,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Muara Kelingi,Karya Sakti,103.20089790686,-2.91401449999995
2769583,26-06-2021,13,sapi,22,Cacingan,Kepulauan Riau,Kepulauan Anambas,Palmatak,Bayat,106.201423,3.334335
2885475,05-09-2021,1,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Dolok Masihul,Blok Sepuluh,99.0305952172394,3.37901888500005
3136719,15-04-2021,4,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Inelika,120.966991439547,-8.72085799099995
2940666,02-01-2021,17,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Muara Kelingi,Marga Sakti,103.231869939252,-2.92377299849997
2880117,30-09-2021,5,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Utara,Kelarik Utara,108.12389219138,4.09435939800005
2904003,29-10-2021,2,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Bandar Khalipah,Kampung Juhar,99.2488015302941,3.42579458550006
2947287,15-01-2021,2,sapi,22,Cacingan,Bengkulu,Bengkulu Selatan,Air Nipis,Suka Negeri,103.156939940073,-4.23553102799994
2933060,08-03-2021,1,kambing,40,Cacingan,Sulawesi Tengah,Morowali,Bungku Selatan,Pulau Dua Darat,122.187678852393,-3.01176165549995
2769600,10-01-2021,1,sapi,22,Cacingan,Kepulauan Riau,Kepulauan Anambas,Jemaja Timur,Bukit Padi,105.731690027066,2.92875752600003
3136525,15-02-2021,1,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Riung,Latung,120.967930947591,-8.42112699049994
2948375,14-12-2021,4,sapi,22,Cacingan,Sumatera Utara,Langkat,Tanjung Pura,Serapuh Asli,98.4198148108972,3.91430637200006
2682638,09-01-2021,2,sapi bali,24,Cacingan,Kepulauan Riau,Lingga,Singkep Barat,Marok Tua,104.351409365669,-0.581273331999938
2940630,02-01-2021,8,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Jaya Loka,Bumi Rejo,103.228926789313,-3.39547049849995
2765008,15-02-2021,7,sapi,22,Cacingan,Sumatera Utara,Langkat,Gebang,Paluh Manis,98.3464951512613,3.94897064400004
2941742,22-05-2021,2,sapi,22,Cacingan,Nusa Tenggara Timur,Rote Ndao,Lobalain,Sanggaoen,123.060155373404,-10.7893099545
2937537,21-10-2021,1,sapi bali,24,Cacingan,Sulawesi Tengah,Banggai Kepulauan,Bulagi,Meselesek,122.997508167131,-1.47921883249995
3140969,15-05-2021,1,kambing,40,Cacingan,Nusa Tenggara Timur,Ngada,Riung,Sambinasi,120.962244638082,-8.37516999049996
2941665,15-09-2021,3,sapi,22,Cacingan,Jawa Timur,Probolinggo,Lumbang,Sapih,113.017645065449,-7.88424897199994
2683808,03-02-2021,12,sapi,22,Cacingan,Sumatera Utara,Asahan,Simpang Empat,Perk Suka Raja,99.7113638920991,2.89132248400003
2914507,23-01-2021,1,sapi,22,Cacingan,Aceh,Sabang,Sukajaya,Balohan,95.3349798510357,5.82166674800004
2769737,23-06-2021,2,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Perbaungan,Sungai Sijenggi,99.0019797983387,3.55336235050007
3140995,15-06-2021,6,sapi,22,Cacingan,Nusa Tenggara Timur,Ngada,Golewa,Todabelu,121.050557412613,-8.81275448949995
3148558,15-09-2021,9,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Golewa Selatan,Sadha,121.083774836514,-8.86165248949996
2932231,29-09-2021,2,Anjing,60,Cacingan,Sulawesi Tengah,Poso,Pamona Pusulemba,Sangele,120.652549441251,-1.78961968249996
2935590,16-08-2021,1,sapi,22,Cacingan,Sumatera Selatan,Penukal Abab Lematang Ilir,Talang Ubi,Talang Ubi Barat,103.773289098844,-3.25369649899994
2683876,02-02-2021,3,sapi,22,Cacingan,Sumatera Utara,Karo,Juhar,Juhar Tarigan,98.2659280107544,3.03008220000007
2923394,21-11-2021,1,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Timur,Sungai Ulu,108.281885778763,3.87826776500003
2682143,15-09-2021,5,Anjing,60,Cacingan,Nusa Tenggara Timur,Ngada,Riung Barat,Wolomeze II,120.926577774666,-8.54160549099996
2937496,15-09-2021,5,sapi bali,24,Cacingan,Sulawesi Tengah,Banggai Kepulauan,Totikum,Batang Babasal,123.520364014213,-1.31481717999995
3140722,15-04-2021,6,babi,55,Cacingan,Nusa Tenggara Timur,Ngada,Jerebuu,Niolewa,120.97970474101,-8.88602098999996
2764891,15-01-2021,35,sapi,22,Cacingan,Sumatera Utara,Langkat,Pematang Jaya,Limau Mungkur,98.1610234796503,4.23540731500006
2910637,01-09-2021,2,kambing,40,Cacingan,Sumatera Utara,Mandailing Natal,Panyabungan Utara,Rumbio,99.6442894896718,0.914834525500055
3148887,15-12-2021,4,kuda,53,Cacingan,Nusa Tenggara Timur,Ngada,Soa,Bogoboa,121.058625633344,-8.70692648999994
2940636,02-01-2021,2,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Jaya Loka,Ngestiboga Ii,103.29447525784,-3.32287799999997
2941910,19-10-2021,2,sapi,22,Cacingan,Nusa Tenggara Timur,Rote Ndao,Rote Barat Laut,Busalangga,123.012101639321,-10.801464957
2785712,21-01-2021,3,sapi bali,24,Cacingan,Kepulauan Riau,Natuna,Bunguran Batubi,Gunung Putri ,108.150953924281,3.90655720250007
2769545,19-01-2021,2,sapi,22,Cacingan,Kepulauan Riau,Kepulauan Anambas,Palmatak,Payamaram,106.276523406412,3.37371077300006
2935569,11-06-2021,1,kucing,64,Cacingan,Sumatera Selatan,Penukal Abab Lematang Ilir,Talang Ubi,Simpang Tais,103.891964612566,-3.30787999949996
2947299,15-01-2021,4,sapi,22,Cacingan,Bengkulu,Bengkulu Selatan,Kedurang,Sukananti,103.115914993336,-4.39048399849995
2940697,02-01-2021,10,sapi,22,Cacingan,Sumatera Selatan,Musi Rawas,Suka Karya,Bangun Rejo,103.210410229723,-3.23326500049993
2893949,30-09-2021,1,sapi,22,Cacingan,Sumatera Utara,Serdang Bedagai,Sipispis,Gunung Pane,99.024986143107,3.24163113300006
2947346,15-02-2021,11,sapi,22,Cacingan,Bengkulu,Bengkulu Selatan,Kedurang Ilir,Nanjungan,103.077596696925,-4.47743799899996
2769325,20-04-2021,3,sapi,22,Cacingan,Bengkulu,Bengkulu Tengah,Pondok Kelapa,Sunda Kelapa,102.266942882206,-3.66749549849993
3140780,15-04-2021,1,kerbau,36,Cacingan,Nusa Tenggara Timur,Ngada,Bajawa Utara,Wololika,120.995685877912,-8.71289199049997
2910082,26-07-2021,3,sapi,22,Cacingan,Sumatera Utara,Asahan,Rahuning,Gunung Melayu,99.5014768319396,2.64742790650004
